2.47081,1.0745
1.95778,1.2957
2.26757,1.17807
1.97956,1.07642
2.19908,1.1178
2.36646,1.02176
2.5278,1.12976
2.35041,1.24799
2.52829,1.12158
2.20205,1.17275
2.42455,1.04911
2.26874,1.03833
2.32138,1.0675
2.41704,1.18322
2.47494,1.13271
2.53157,1.10662
1.95546,1.27004
2.19322,1.10376
2.07877,1.19515
2.19401,1.10872
2.50144,1.27571
2.56628,1.31784
2.2256,1.33715
2.42282,1.29102
2.14645,1.4009
2.41152,1.24594
2.49803,1.34946
2.56452,1.30977
2.16406,1.40199
2.50523,1.32317
2.31747,1.11062
2.43333,1.20693
2.41299,1.2552
2.35667,1.32041
2.48487,1.24277
2.22257,1.36093
2.53614,1.14139
2.42261,1.31708
2.07576,1.42667
2.2148,1.35328
2.29313,1.36391
2.24348,1.2212
1.97351,1.25298
2.15577,1.17553
2.13305,1.22455
2.32008,1.26869
1.96131,1.04689
2.18686,1.2093
2.06474,1.27222
2.25406,1.25084
2.20672,1.19525
2.08569,1.26182
2.21698,1.36416
2.07093,1.42944
2.20987,1.34838
1.95916,1.51494
2.24597,1.349
2.01607,1.30467
2.26955,1.22735
1.95007,1.33524
2.21203,1.28192
2.04956,1.15047
2.16859,1.23015
2.17068,1.30753
2.23524,1.27475
1.96049,1.36092
2.21729,1.20322
2.30175,1.31353
2.09371,1.31683
2.22156,1.23933
2.13786,1.16847
1.89036,1.38326
2.15046,1.21366
2.55989,0.909805
2.65319,0.956251
2.08348,1.81881
2.17384,1.79553
1.94899,1.43585
2.17748,1.61121
1.75045,1.57048
2.06416,1.56448
1.9915,1.657
2.24824,1.76593
2.20233,1.78812
2.01581,1.58893
2.09649,1.63815
2.25575,1.60923
2.24841,1.51039
2.24342,1.53406
1.86654,1.33878
2.21455,1.44416
2.01027,1.53298
2.00973,1.52224
2.01725,1.67358
2.18098,1.59989
2.1492,1.53816
1.91211,1.62244
2.07369,1.60853
2.18368,1.6231
2.26514,1.63533
1.82525,1.35408
2.1128,1.52169
1.92398,1.50863
2.22812,1.53111
2.0792,1.59584
1.96196,1.3797
2.10323,1.44571
2.02889,1.71659
2.11524,1.73741
2.09278,1.62596
1.81826,1.60554
2.05089,1.49394
1.63255,1.71031
2.03921,1.53672
1.82654,1.47573
2.11961,1.45271
2.10086,1.44652
1.53585,1.34429
1.7949,1.2431
1.59848,1.15461
1.90015,1.25801
1.94803,1.37133
1.87192,1.34749
2.00486,1.31061
1.85152,1.18674
1.97016,1.18562
1.84996,1.17675
1.97205,1.26538
1.72081,1.47297
2.00214,1.33662
1.74449,1.36513
2.00178,1.20387
1.61114,1.45702
1.95159,1.26051
1.83836,1.24037
1.72401,1.17638
1.9066,1.25805
1.66764,1.26093
1.85975,1.30002
1.79471,1.28007
1.89233,1.3289
1.84633,1.27023
1.65611,1.27013
1.84754,1.28141
1.8203,1.19047
1.93868,1.17656
1.65834,1.24448
1.78372,1.26287
1.51712,1.39539
1.85106,1.27128
1.7903,1.32315
1.85577,1.29535
1.84346,1.20952
1.78692,1.29951
1.49398,1.39432
1.76048,1.26719
1.88828,1.36413
1.82479,1.35838
1.89175,1.31999
1.63877,1.3307
1.95472,1.19194
1.88965,1.31277
1.95471,1.2896
2.00099,1.25816
2.12786,1.27908
2.06485,1.29628
1.81027,1.45306
2.09672,1.40892
1.8756,1.45326
2.08777,1.37382
2.01939,1.38222
1.79356,1.4415
2.07061,1.32557
2.1364,1.29587
1.86152,1.39387
2.06297,1.29013
2.08548,1.37283
2.08129,1.28841
2.00019,1.29926
2.06487,1.28789
2.02818,1.34664
2.02765,1.32525
2.16215,1.36455
2.12644,1.15519
1.94424,1.13189
2.1221,1.23976
1.69658,1.26628
2.00253,1.17729
2.14771,1.21863
1.7635,1.282
2.06818,1.15066
1.99006,1.1846
2.10887,1.19123
1.8769,1.44774
1.9506,1.50045
2.02116,1.46247
1.95042,1.49335
1.81209,1.33853
1.95098,1.4395
1.98001,1.49049
1.93549,1.39625
1.96489,1.43881
1.72515,1.60326
2.03318,1.47324
1.70665,1.59599
2.01446,1.47841
1.80347,1.34644
1.94089,1.40192
1.75054,1.46737
1.97212,1.48606
1.82336,1.46549
1.97085,1.48396
2.15437,1.5994
2.55619,1.612
2.36069,1.36427
2.57056,1.43374
2.16801,1.46157
2.46077,1.46419
2.06644,1.74332
2.40162,1.60441
2.27034,1.43594
2.31138,1.53994
2.31483,1.60928
2.39471,1.58576
2.13674,1.48712
2.28576,1.49281
2.35282,1.39193
2.50674,1.60511
2.42702,1.62028
2.42077,1.57471
2.49995,1.59243
2.34256,1.55359
2.57164,1.49908
2.49631,1.5207
2.285,1.37432
2.35416,1.39204
2.3462,1.6268
2.15537,1.45037
2.22684,1.40794
2.23053,2.19095
2.19062,1.86661
2.28493,1.90576
1.83523,2.07867
2.39446,2.39581
1.67402,2.19048
2.00787,2.25984
0.912852,4.55828
1.62082,4.88097
0.978181,4.80298
1.46414,4.91526
1.90367,2.3606
2.36963,2.29505
0.690247,4.58436
1.6387,4.89799
1.61598,4.99177
0.92235,4.69975
-0.0827368,4.63951
1.10806,4.88096
0.896592,4.92735
0.889139,4.45172
1.79841,4.63739
2.37728,1.86585
1.12892,4.71848
1.35984,4.76187
1.89936,2.31639
2.01655,2.04567
2.22317,2.0865
2.11976,2.0178
2.43039,2.12352
1.77313,2.0924
2.08232,2.02789
1.82075,1.89366
2.19717,1.86767
2.00545,2.23661
2.11824,2.27497
0.658779,1.49433
0.896374,1.67422
0.677087,1.63934
0.935962,1.81278
0.894407,1.79124
0.893671,1.82794
0.689617,1.5516
0.934913,1.71947
0.856154,1.75204
0.944996,1.80166
0.943539,1.74317
0.786214,1.7417
0.875078,1.81293
0.618862,1.61069
0.94428,1.64173
0.531069,1.60929
0.866035,1.73988
0.877674,1.85776
0.784765,1.75084
0.873217,1.78719
0.865349,1.68085
0.949881,1.70037
0.786169,1.78587
0.877208,1.85578
0.686993,1.70895
0.865203,1.85564
0.890385,1.60338
0.741095,1.59646
0.900787,1.59684
0.517975,1.47967
0.899203,1.56845
0.899819,1.57737
0.851899,1.63313
0.720591,1.54472
0.799339,1.60525
0.591325,1.47459
0.893131,1.54236
0.61158,1.56968
0.92807,1.59342
0.747109,1.53199
0.824683,1.57098
0.817881,1.44216
0.891637,1.5082
0.609933,1.53189
0.848237,1.64545
0.686994,1.55049
0.923116,1.59708
0.678267,1.59758
0.914445,1.5498
0.843053,1.64414
0.684586,1.61235
0.924928,1.59079
0.925539,1.59902
0.517343,1.45589
0.827236,1.64348
0.768123,1.58865
0.392041,1.40845
0.775189,1.65769
0.464477,1.483
0.702075,1.68581
0.376062,1.46438
0.699472,1.77166
0.683374,1.59156
0.849602,1.73339
0.523708,1.56366
0.686917,1.70089
0.523514,1.55942
0.772361,1.75929
0.44728,1.49002
0.687617,1.71551
0.774064,1.77396
0.68647,1.70008
0.701211,1.68336
0.968857,1.88594
0.878612,1.85941
0.972874,1.91107
1.02252,1.41118
1.16577,1.4536
0.880634,1.44088
1.24985,1.51093
1.03225,1.44732
1.3181,1.40877
1.03514,1.40485
1.17688,1.42967
0.968749,1.5756
1.2815,1.54951
0.889797,1.43432
1.17352,1.4006
0.760858,1.53714
1.1355,1.45553
0.921786,1.51156
1.22344,1.50287
1.18355,1.38206
1.25338,1.411
1.15266,1.69422
1.07947,1.62515
1.2395,1.57473
0.795064,1.418
1.08767,1.50729
0.965341,1.52137
1.19495,1.53915
1.1061,1.50706
1.26012,1.57321
0.884621,1.50431
1.1907,1.55511
0.81778,1.55631
1.12155,1.47833
1.11993,1.57817
1.20017,1.63114
1.21818,1.53808
1.14983,1.52809
1.08166,1.51867
1.15787,1.52961
1.06774,1.47586
1.14205,1.49614
1.01878,1.55977
1.17397,1.54332
1.03176,1.90666
0.866886,1.68524
1.04244,1.82621
0.751973,1.6359
1.00988,1.80324
0.839359,1.73923
1.01771,1.82771
1.02049,1.80877
1.05817,1.88652
1.02186,1.83931
1.03558,1.45961
0.613272,1.67894
0.942826,1.61353
0.989515,1.7264
1.07666,1.75955
0.833936,1.68051
1.0885,1.71272
0.926374,1.78927
1.01589,1.79134
1.09691,1.66904
1.07001,1.73401
0.766072,1.49131
1.07362,1.58336
0.916648,1.5199
1.06941,1.53503
0.887188,1.69744
1.14124,1.68858
0.97184,1.68846
1.14135,1.70116
1.14208,1.71588
1.08097,1.65206
1.09478,1.792
1.05426,1.59598
0.730606,1.46225
1.03607,1.59203
0.89535,1.54513
1.05212,1.59012
0.698569,1.36574
0.997636,1.62641
0.593785,1.49568
0.982796,1.61516
0.682441,1.54686
1.08003,1.63195
1.04006,1.57128
0.698385,1.72557
0.952415,1.65957
0.935383,1.73155
1.02335,1.78732
0.726018,1.45768
0.80048,1.5209
0.394569,1.47785
0.774756,1.56188
0.707554,1.65224
0.629449,1.65447
0.709934,1.59015
0.603611,1.56254
0.758838,1.54135
0.547981,1.59063
0.594688,1.51985
0.671916,1.56931
0.617556,1.57869
0.618305,1.59379
0.764621,1.55449
4.01008,1.77278
3.27876,1.98396
3.6906,2.13361
3.56639,1.29673
3.81604,1.19671
3.57224,1.92696
3.78119,2.33025
4.01457,2.33656
3.66474,2.32753
4.02223,2.43829
3.90831,1.42443
3.30683,1.62514
3.56041,1.75598
3.38514,2.51596
3.75597,2.42562
3.31941,2.08054
3.72254,1.94624
3.9253,1.83852
3.50051,1.33922
3.77573,1.41212
3.51619,1.96968
3.9063,1.92819
3.70416,1.37545
3.84549,1.45118
3.36257,1.41858
3.65809,1.53616
3.44674,1.06226
3.69279,0.90144
3.63182,1.27006
3.75463,1.18519
2.1333,2.40203
2.50193,2.51239
2.69376,2.15918
2.32594,2.12682
2.65705,2.28794
2.79078,2.14305
2.89955,2.20762
2.02062,2.41164
2.62002,2.37797
2.4944,2.41102
3.08441,2.30229
2.11376,2.2042
2.55445,2.19971
2.08983,4.90478
2.33654,4.96324
2.03569,4.73547
2.27544,4.85474
2.91845,2.82984
3.34195,2.81458
3.28906,2.56357
3.41748,2.57292
2.52828,2.69026
3.06758,2.69925
2.66453,2.7596
3.21133,2.70403
3.00113,2.47625
3.25534,2.60795
2.94342,2.81774
3.08596,2.88352
2.62267,2.48964
2.2351,2.29523
2.84633,2.59446
1.89236,2.17554
2.47583,2.49257
2.26632,2.54899
2.7811,2.59599
2.7718,2.50175
2.52463,2.62799
2.92545,2.71508
2.92956,2.6578
2.50143,2.47196
2.62516,2.47722
3.55825,3.20417
4.21043,3.31474
4.07294,2.78869
4.21373,2.84293
3.18406,2.90242
3.91395,2.9311
3.94589,3.00002
3.64461,2.97581
3.795,3.03971
3.24643,3.05954
4.00968,3.03973
4.19228,3.13091
4.0503,2.80457
3.71431,3.18519
3.71667,3.24269
3.87836,3.22448
4.04325,3.26062
2.81665,4.91967
3.06432,4.98704
3.45758,2.91272
3.60303,2.90491
3.20347,2.90332
3.78621,2.92045
3.6539,3.10226
2.88458,2.48674
3.53668,2.7287
3.39173,2.96302
3.54163,3.03285
3.51959,2.54606
4.02675,2.52187
3.06004,2.83361
3.34421,2.84886
3.49782,2.98341
3.64839,3.03917
3.50126,2.44086
4.11676,2.4786
3.81538,2.69787
3.65255,2.84994
2.80266,2.76561
3.50105,2.81649
3.06743,2.68342
3.72178,2.54359
2.99752,4.88185
3.48935,4.95363
2.74284,4.78989
3.22516,4.85524
3.71453,4.92224
3.50498,1.4291
2.86176,1.34496
3.22478,1.55981
2.85201,1.17048
3.14371,1.16056
3.54788,0.959553
2.80051,1.36987
3.01381,1.47407
3.13957,1.33928
3.17839,0.832428
3.26491,0.89807
3.25695,0.737924
3.36896,0.755179
3.23426,1.73979
3.48715,1.62974
3.3238,1.14768
3.4969,1.15963
3.13945,1.5191
3.28697,1.43039
3.37972,1.08889
2.84356,1.0567
3.05861,1.09282
2.9966,0.982288
3.23615,0.931261
3.00805,1.1365
3.07891,1.66188
3.48758,1.60301
3.09273,0.932567
3.34041,1.04871
3.02987,1.20043
3.08895,1.16233
3.40048,0.695855
3.58486,0.77904
2.9557,1.06901
3.05806,0.977284
2.82233,1.41404
3.02364,1.26762
2.95146,1.27496
3.18393,1.04516
3.16077,0.896231
3.24865,0.860916
2.88533,1.27887
3.00939,1.20148
2.77991,2.00239
2.98579,2.11529
2.88152,2.06197
3.19002,2.09721
3.0895,2.12511
3.30746,2.21719
3.0815,2.01736
3.38692,2.05382
3.00508,2.14226
3.11214,2.13958
3.4236,2.0868
3.4074,1.72246
2.98275,1.61356
3.32465,1.80564
3.10531,2.04807
3.09166,1.81029
3.27112,1.778
2.79768,1.85827
3.16405,1.80226
2.29014,1.66746
2.55038,1.80245
2.64483,1.76149
2.99343,1.72165
2.55885,1.81249
2.62443,2.01539
2.8282,2.05953
2.29124,1.86581
2.73896,1.70965
2.53898,1.47215
2.688,1.50807
2.46623,1.52889
2.61761,1.49794
2.53981,1.21513
2.66112,1.21062
2.67801,1.1489
2.79335,1.1577
2.49403,1.30169
2.74776,1.23307
2.4999,1.40492
2.70764,1.36344
2.62756,1.36894
2.68275,1.40234
2.68489,1.23513
2.8031,1.12794
